,text,elapsed_time,sadness,joy,love,anger,fear,surprise
125, #AgTech,0.02895600000000087,0.04106608405709267,0.5743725895881653,0.014904812909662724,0.2987014055252075,0.06238527595996857,0.00856977328658104
126," @ScienceAl trabajando con amigos de la comunidad Agroalimentaria del mundo, comoâ€¦",0.052839999999999776,0.002824138617143035,0.9707950353622437,0.0017990968190133572,0.016876354813575745,0.006272037047892809,0.0014334501465782523
127,RT @JaeMajette: Yâ€™all. I donâ€™t know if I can just flake on eco styler and i still eat McDonaldâ€™s. Likeeeee ğŸ˜‚ğŸ˜‚ğŸ˜‚ All this gmo and chemical inâ€¦,0.07573499999999989,0.0012655481696128845,0.9947285056114197,0.0006745837745256722,0.002047679852694273,0.0009550507529638708,0.00032865020330064
128,RT @FoodSovereignGH: 37 Million Bees Found Dead After Planting Large GMO Corn Field â€“ DailyNativeNews https://t.co/leAGJ5m0KM,0.07703900000000097,0.6153977513313293,0.004553737118840218,0.0010896394960582256,0.009502948261797428,0.366483598947525,0.002972327871248126
129,RT @cJeyp: Irresponsible headline alert: Neonicotinoids (nicotine based insecticide) killed the bees. STOP THE STIGMA AGAINST THE USE OF GMâ€¦,0.06543100000000024,0.6734455823898315,0.003923595882952213,0.0011147435288876295,0.2839128375053406,0.0361444465816021,0.0014587605837732553
130,GMOâ€™s Cryptocurrency Mining Operation Hits the Ground Running: 900 Bitcoin Mined Already https://t.co/RBtsDf5jpO #bitcoin #blockchain #ico #airdrop #crypto #eth #8fa3gb,0.09849700000000006,0.01885593868792057,0.22113832831382751,0.004646137822419405,0.36185526847839355,0.38760116696357727,0.005903150886297226
131,"I received a $200.00 donation for Service Dogs by Warren Retrievers! So far I've raised $21,073.75! https://t.co/sdXzq4koRI",0.06850599999999929,0.00454489141702652,0.9360378384590149,0.00866759940981865,0.045181117951869965,0.004527328535914421,0.0010411723051220179
132,RT @JaeMajette: Yâ€™all. I donâ€™t know if I can just flake on eco styler and i still eat McDonaldâ€™s. Likeeeee ğŸ˜‚ğŸ˜‚ğŸ˜‚ All this gmo and chemical inâ€¦,0.06837300000000113,0.0012655481696128845,0.9947285056114197,0.0006745837745256722,0.002047679852694273,0.0009550507529638708,0.00032865020330064
133,RT @EliasMichalas: 37 Million Bees Found Dead After Planting Large GMO Corn Field https://t.co/Cb4O7KPsC6 #thismorning #bbcdp #marr #Pestonâ€¦,0.07345399999999991,0.4300517737865448,0.004034020937979221,0.0009811434429138899,0.012963983230292797,0.5487697124481201,0.0031993426382541656
134,RT @JaeMajette: Yâ€™all. I donâ€™t know if I can just flake on eco styler and i still eat McDonaldâ€™s. Likeeeee ğŸ˜‚ğŸ˜‚ğŸ˜‚ All this gmo and chemical inâ€¦,0.0680960000000006,0.0012655481696128845,0.9947285056114197,0.0006745837745256722,0.002047679852694273,0.0009550507529638708,0.00032865020330064
135,RT @JaeMajette: Yâ€™all. I donâ€™t know if I can just flake on eco styler and i still eat McDonaldâ€™s. Likeeeee ğŸ˜‚ğŸ˜‚ğŸ˜‚ All this gmo and chemical inâ€¦,0.07831800000000122,0.0012655481696128845,0.9947285056114197,0.0006745837745256722,0.002047679852694273,0.0009550507529638708,0.00032865020330064
136,Improve @USDA_AMS's #GMO labeling standard -- @SierraRise  https://t.co/BK45Ht0crW,0.059485999999999706,0.01219784002751112,0.9170269966125488,0.0033011692576110363,0.04295145720243454,0.022928068414330482,0.0015945251798257232
137,ã‚²ãƒ¼ãƒ ã§éŠã¶ã ã‘ã§ãƒã‚¤ãƒ³ãƒˆãŒè²°ãˆã¡ã‚ƒã†ï¼ä»–ã«ã‚‚è‰²ã€…ãªãƒã‚¤ãƒ³ãƒˆã®è²¯ã‚æ–¹ãŒã‚ã‚Šã¾ã™ï¼è²¯ã¾ã£ãŸãƒã‚¤ãƒ³ãƒˆã¯ç¾é‡‘ã‚„é›»å­ãƒãƒãƒ¼ã«äº¤æ›ã§ãã‚‹ã€‚,0.08187700000000042,0.10607797652482986,0.6004716753959656,0.024621838703751564,0.13400232791900635,0.11994582414627075,0.014880294911563396
138, ã€Point Townã€‘å¤§æ‰‹GMOãŒé‹å–¶ã—ã¦ã„ã‚‹ã‹ã‚‰å®‰å¿ƒ...,0.049690999999999264,0.08771520853042603,0.4423944354057312,0.009294756688177586,0.25580185651779175,0.19746717810630798,0.007326602935791016
139,Guy doing good! https://t.co/1A6xBW5plc https://t.co/q4SHKVQY6m,0.060748000000000246,0.001360365771688521,0.9942295551300049,0.00061471649678424,0.0024017002433538437,0.0009104210766963661,0.00048315399908460677
140,"RT @Bitcoin: Japanâ€™s GMO Internet announced that it will unveil its flagship bitcoin mining machine, called GMO miner B2, equipped with theâ€¦",0.06479999999999997,0.0030151251703500748,0.9791840314865112,0.0012976484140381217,0.010189629159867764,0.004907618276774883,0.0014059956884011626
141,RT @JaeMajette: Yâ€™all. I donâ€™t know if I can just flake on eco styler and i still eat McDonaldâ€™s. Likeeeee ğŸ˜‚ğŸ˜‚ğŸ˜‚ All this gmo and chemical inâ€¦,0.06792100000000012,0.0012655481696128845,0.9947285056114197,0.0006745837745256722,0.002047679852694273,0.0009550507529638708,0.00032865020330064
142,Improve @USDA_AMS's #GMO labeling standard -- @SierraRise  https://t.co/W7WFt8aSV6,0.0562699999999996,0.013766022399067879,0.9114122986793518,0.0033427197486162186,0.046729955822229385,0.02323015406727791,0.0015188524266704917
143,*RT @EngdahlFW https://t.co/rrGGWQrlac #Politics #GeoPolitics #GMO,0.061177999999999955,0.02283342182636261,0.5627781748771667,0.006267266348004341,0.34741562604904175,0.05768347904086113,0.0030221319757401943
144,RT @mashable: Are GMOs safe? https://t.co/B355ilm5bB,0.0655739999999998,0.0013504805974662304,0.9916700124740601,0.0007478099432773888,0.002151907654479146,0.0037577818147838116,0.0003220268408767879
145,ã‚²ãƒ¼ãƒ ã§éŠã¶ã ã‘ã§ãƒã‚¤ãƒ³ãƒˆãŒè²°ãˆã¡ã‚ƒã†ï¼ä»–ã«ã‚‚è‰²ã€…ãªãƒã‚¤ãƒ³ãƒˆã®è²¯ã‚æ–¹ãŒã‚ã‚‹ã‚ˆï¼è²¯ã¾ã£ãŸãƒã‚¤ãƒ³ãƒˆã¯ç¾é‡‘ã‚„é›»å­ãƒãƒãƒ¼ã«äº¤æ›ã§ãã‚‹ã€‚,0.08421000000000056,0.10079172253608704,0.6103172302246094,0.024496857076883316,0.13831457495689392,0.11203507333993912,0.014044552110135555
146, ã€Point Townã€‘ã‚ã®å¤§æ‰‹GMOãŒé‹å–¶ã—ã¦ã„ã‚‹ã‹ã‚‰å®‰...,0.049583000000000155,0.0936165377497673,0.44566822052001953,0.009364637546241283,0.278842031955719,0.1649453192949295,0.007563226856291294
147,RT @kllro_: ã‚«ãƒƒã‚³ã„ã„ã®ãŒå…¬é–‹ã•ã‚Œã¾ã—ãŸï¼ï¼ï¼,0.048705,0.04522336646914482,0.7243502140045166,0.009618408977985382,0.17412874102592468,0.04058913141489029,0.006090003065764904
148, ã¦ã‹ã™ã’ã‡ã‹ã£ã“ã„ã„www,0.0225919999999995,0.1795744150876999,0.18483909964561462,0.014068027026951313,0.4054216146469116,0.20170241594314575,0.014394452795386314
149, 2018å¹´åº¦GMOã‚¢ã‚¹ãƒªãƒ¼ãƒ„ç´¹ä»‹ãƒ ãƒ¼ãƒ“ãƒ¼ - GMOã‚¢ã‚¹ãƒªãƒ¼ãƒ„ https://t.co/UAzmehU4Yc,0.0696980000000007,0.03694745525717735,0.8209256529808044,0.007176623679697514,0.10681608319282532,0.025615699589252472,0.002518574707210064
150,Senate panel again calls for FDA labeling of #GMO salmon https://t.co/0kMj6BtXnL,0.04925600000000152,0.013780690729618073,0.06976871192455292,0.005747698713093996,0.8351432681083679,0.07291477173566818,0.0026449249126017094
151,RT @JaeMajette: Yâ€™all. I donâ€™t know if I can just flake on eco styler and i still eat McDonaldâ€™s. Likeeeee ğŸ˜‚ğŸ˜‚ğŸ˜‚ All this gmo and chemical inâ€¦,0.06704899999999903,0.0012655481696128845,0.9947285056114197,0.0006745837745256722,0.002047679852694273,0.0009550507529638708,0.00032865020330064
152,RT @kllro_: ã‚«ãƒƒã‚³ã„ã„ã®ãŒå…¬é–‹ã•ã‚Œã¾ã—ãŸï¼ï¼ï¼,0.045118000000000436,0.04522336646914482,0.7243502140045166,0.009618408977985382,0.17412874102592468,0.04058913141489029,0.006090003065764904
153, ã¦ã‹ã™ã’ã‡ã‹ã£ã“ã„ã„www,0.021584999999999965,0.1795744150876999,0.18483909964561462,0.014068027026951313,0.4054216146469116,0.20170241594314575,0.014394452795386314
154, 2018å¹´åº¦GMOã‚¢ã‚¹ãƒªãƒ¼ãƒ„ç´¹ä»‹ãƒ ãƒ¼ãƒ“ãƒ¼ - GMOã‚¢ã‚¹ãƒªãƒ¼ãƒ„ https://t.co/UAzmehU4Yc,0.06091699999999989,0.03694745525717735,0.8209256529808044,0.007176623679697514,0.10681608319282532,0.025615699589252472,0.002518574707210064
155,RT @JaeMajette: Yâ€™all. I donâ€™t know if I can just flake on eco styler and i still eat McDonaldâ€™s. Likeeeee ğŸ˜‚ğŸ˜‚ğŸ˜‚ All this gmo and chemical inâ€¦,0.06803099999999951,0.0012655481696128845,0.9947285056114197,0.0006745837745256722,0.002047679852694273,0.0009550507529638708,0.00032865020330064
156,"@RandPaul Everyone on the planet needs to detox from Glyphosate, fluoride, and GMOs. Hijacked brains are extremely unreasonable hateful humans #GMOsAtWork #BrokenBrains The resulting endocrine disruption is loss of empathy and compassion. If ppl were awa...",0.09435700000000047,0.0006450178334489465,0.0002244023053208366,0.00018807571905199438,0.9980448484420776,0.0007759504951536655,0.00012175598385510966
157,"Top story: Date Set: Japan's Internet Giant GMO Will Launch 7nm Bitcoin Miner oâ€¦ https://t.co/WWELONyarl, see more https://t.co/BoHcMI7iIZ",0.0774550000000005,0.013185233809053898,0.8606187105178833,0.003712122095748782,0.09619151800870895,0.024113604798913002,0.0021787360310554504
158,"Bitcoin analysis for May 25, 2018.",0.033815999999999846,0.037731777876615524,0.6592696905136108,0.006585259921848774,0.08250514417886734,0.20573848485946655,0.008169732987880707
159," The Bitcoin (BTC) has been trading downwards. As I expected, the price tested the level of $7,248. Japan's GMO Internet announced that it will unveil its flagship bitcoin mining machine, ",0.07212099999999921,0.004112234804779291,0.9226077795028687,0.0012945644557476044,0.019015513360500336,0.04855465516448021,0.004415180068463087
160, Read More: https://t.co/n9UMrG8...,0.03989699999999985,0.03152679279446602,0.7534412741661072,0.00619755033403635,0.1273185908794403,0.07698282599449158,0.004532890394330025
161,RT @JaeMajette: Yâ€™all. I donâ€™t know if I can just flake on eco styler and i still eat McDonaldâ€™s. Likeeeee ğŸ˜‚ğŸ˜‚ğŸ˜‚ All this gmo and chemical inâ€¦,0.07204899999999981,0.0012655481696128845,0.9947285056114197,0.0006745837745256722,0.002047679852694273,0.0009550507529638708,0.00032865020330064
162,@Alicia_GMo Buenas tardes yÃ¡..ya me decÃ­a..no asoma...pasa una bonita tarde Ali!! â˜ºğŸ˜š,0.05598700000000001,0.03988177701830864,0.4989032447338104,0.004456314258277416,0.394570529460907,0.05844797194004059,0.0037402489688247442
163,@elonmusk I see what you did there!,0.03663300000000014,0.09279230982065201,0.06735831499099731,0.0016430929535999894,0.8084918856620789,0.027394762262701988,0.002319575287401676
164,RT @JaeMajette: Yâ€™all. I donâ€™t know if I can just flake on eco styler and i still eat McDonaldâ€™s. Likeeeee ğŸ˜‚ğŸ˜‚ğŸ˜‚ All this gmo and chemical inâ€¦,0.07349299999999914,0.0012655481696128845,0.9947285056114197,0.0006745837745256722,0.002047679852694273,0.0009550507529638708,0.00032865020330064
165,RT @JaeMajette: Yâ€™all. I donâ€™t know if I can just flake on eco styler and i still eat McDonaldâ€™s. Likeeeee ğŸ˜‚ğŸ˜‚ğŸ˜‚ All this gmo and chemical inâ€¦,0.08444699999999905,0.0012655481696128845,0.9947285056114197,0.0006745837745256722,0.002047679852694273,0.0009550507529638708,0.00032865020330064
166,èƒ¸ã®å†…ã§ã—ã‚‡ã£ã¡ã‚…ã†ã¤ã¶ã‚„ã„ã¦ã„ã‚‹è¨€è‘‰ãŒã‚ã‚Šã¾ã™ã€‚ã€Œãƒã‚¤ãƒ³ãƒˆã€ãƒã‚¤ãƒ³ãƒˆã€‚ãƒã‚¤ãƒ³ãƒˆã¯ä½•ã ï¼Ÿä»Šé‡è¦ãªã“ã¨ã€ç·Šæ€¥ãªã“ã¨ã¯ä½•ã ï¼Ÿã€ã¨ã„ã†ã‚‚ã®ã§ã™ã€‚ã“ã†ã¤ã¶ã‚„ãã“ã¨ã«ã‚ˆã£ã¦é ­ãŒä¸€...,0.11906600000000012,0.10641446709632874,0.5016452074050903,0.01898651383817196,0.21575210988521576,0.1461147964000702,0.011086897924542427
167,RT @JaeMajette: Yâ€™all. I donâ€™t know if I can just flake on eco styler and i still eat McDonaldâ€™s. Likeeeee ğŸ˜‚ğŸ˜‚ğŸ˜‚ All this gmo and chemical inâ€¦,0.06981899999999897,0.0012655481696128845,0.9947285056114197,0.0006745837745256722,0.002047679852694273,0.0009550507529638708,0.00032865020330064
168,#pets 100% Organic Cat Grass Seed (NON GMO) #cats  https://t.co/otC3wy1HgP https://t.co/ZSFFC3miIv,0.0737009999999998,0.007579070515930653,0.9586825966835022,0.0032449166756123304,0.020187590271234512,0.009215380065143108,0.001090531935915351
169,#pets 100% Organic Cat Grass Seed (NON GMO) #cats  https://t.co/otC3wy1HgP https://t.co/PRufrEDYqu,0.06567199999999929,0.00736245047301054,0.9594669342041016,0.0029077399522066116,0.020904740318655968,0.008359449915587902,0.000998615869320929
170,#pets 100% Organic Cat Grass Seed (NON GMO) #cats  https://t.co/YwzgTDaeK3 https://t.co/qH2JAhSgCm,0.06658000000000008,0.007301669102162123,0.9637896418571472,0.0026101241819560528,0.017217902466654778,0.008099398575723171,0.0009812911739572883
171,RT @JaeMajette: Yâ€™all. I donâ€™t know if I can just flake on eco styler and i still eat McDonaldâ€™s. Likeeeee ğŸ˜‚ğŸ˜‚ğŸ˜‚ All this gmo and chemical inâ€¦,0.06639099999999942,0.0012655481696128845,0.9947285056114197,0.0006745837745256722,0.002047679852694273,0.0009550507529638708,0.00032865020330064
172,RT @SocialGameInfo: GMOã‚¤ãƒ³ã‚¿ãƒ¼ãƒãƒƒãƒˆã€TVã‚¢ãƒ‹ãƒ¡ã€Œè¦‡ç©¹ å°ç¥æ¼”ç¾©ã€ã®ã‚¹ãƒãƒ›å‘ã‘RPGã€è¦‡ç©¹ å°ç¥æ¼”ç¾© ï½ã‚»ãƒ³ã‚«ã‚¤ã‚¯ãƒ­ãƒ‹ã‚¯ãƒ«ï½ã€ã®äº‹å‰ç™»éŒ²ã‚’é–‹å§‹ï¼ https://t.co/0Lx8KCz45e https://t.co/nTW1dKTZvk,0.14521999999999835,0.04147345945239067,0.7775307297706604,0.010426601395010948,0.10442499071359634,0.0626615658402443,0.00348272523842752
173,"Monsanto Exec: ""Will Make a $Gift 2 the Foundation Right Away."" Discussing EPA Lobbying Push https://t.co/IexnwOYcts https://t.co/RbpkE8JaP8",0.10342699999999994,0.005341771990060806,0.11516816169023514,0.00701544526964426,0.8326985836029053,0.03792053833603859,0.0018554995767772198
174,@NestleUKI @NestleTollHouse @NestleIndia @nestleme I was a Regular #Customer until You #DecidedToHarmUs Via #Blocking_GMO_LABELING I wonder #WHAT_ELSE_ARE_YOU_TRYING_TOO_HIDE? SO I'VE BEEN #BOYCOTTINGEVER_SINCE!  #TheCustomersARE_ALWAYS_RIGHT= #The_BOARD...,0.1437690000000007,0.021809060126543045,0.8062000274658203,0.0025107653345912695,0.1491251289844513,0.018322892487049103,0.0020321207121014595
175,"#1 Childrenâ€™s Vitamin in US Contains: Aspartame, GMOs and Hazardous Chemicals https://t.co/inBKAbfu9o",0.06662899999999894,0.16297759115695953,0.09717148542404175,0.005646680016070604,0.4624063968658447,0.2674887180328369,0.004309141542762518
176, Yikes!! So glad my kids do not take these and yet they are healthier than ever!!! So very thankful we made the switch. Be careful what you are giving...,0.07298399999999994,0.00041466279071755707,0.9987105131149292,0.00031391833908855915,0.00021481445583049208,0.00017241590830963105,0.00017373324953950942
177,Tech Giant GMO to Roll Out World's First 7nm Bitcoin Miner https://t.co/7rlo5VkbOu,0.12310899999999947,0.004937834106385708,0.957400381565094,0.0016284100711345673,0.02469063736498356,0.00892292708158493,0.002419849159196019
178,ICYMI: Save 20% on AD-777 acidifier at $24/gal. Comparable to LI 700. Visit https://t.co/fI6L2ArQFX! ,0.07925700000000013,0.014339963905513287,0.749182939529419,0.005581335164606571,0.16554416716098785,0.05962202325463295,0.005729625467211008
179, #USFarmer #farmbill #FarmBill2018 #plant18 #spray18 #harvest18 #farming #ag #farmlife #ag365 #Farmers #pesticides #gmo #deals #soybeans #corn #farm #spr...,0.11203800000000008,0.039694301784038544,0.2530386447906494,0.010863956063985825,0.5770341753959656,0.11373905837535858,0.005629889201372862
180,RT @GMWatch: Senate panel again calls for FDA labeling of #GMO salmon https://t.co/0kMj6BtXnL,0.06063699999999983,0.01605735532939434,0.1281929910182953,0.004587911535054445,0.7663120627403259,0.0829678326845169,0.0018818348180502653
181,@mocofxup GMOã‚³ã‚¤ãƒ³ã¯ã©ã†ãƒªã‚¹ğŸ¹ï¼Ÿ,0.03293700000000044,0.07490246742963791,0.185477614402771,0.006377899553626776,0.6087895035743713,0.11783688515424728,0.006615649443119764
182, å¾€å¾©ã§600å††ã‹ã‹ã‚‹ã‚‰ã—ã„ã§ã™ã‘ã©GMOã¯æ³¨æ–‡ãŒã‚µã‚¯ã‚µã‚¯ã ã£ã¦æœ€è¿‘ã©ã“ã‹ã§è¦‹ãŸæ°—ãŒã™ã‚‹ãƒªã‚¹ğŸ¹ğŸ’¡,0.06701100000000082,0.1599065065383911,0.49403077363967896,0.027699995785951614,0.16499359905719757,0.13752815127372742,0.01584092527627945
183,RT @X_Confucius: Reasons why I buy conventionally grown produce. All this shit gmo lol https://t.co/nBHUJp3hpX,0.06367000000000012,0.023275794461369514,0.27644482254981995,0.003140020649880171,0.6637136936187744,0.03153055161237717,0.0018951442325487733
184,GMO Answers is a Marketing and PR Website for GMO Companies https://t.co/0mnMZGxCVx via @natural_blaze,0.0702809999999996,0.015133644454181194,0.8369038105010986,0.005344285164028406,0.11246806383132935,0.02806520275771618,0.00208501098677516
